order_id,order_date,order_status,customer_name,city,state,product_name,brand_name,category_name,quantity,list_price,discount,revenue,store_name,staff_name,shipped_date
350,2016-08-03,3,Williemae Holloway,Oakland,CA,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,1,599.99,0.07,557.99,Santa Cruz Bikes,Genna Serrano,
350,2016-08-03,3,Williemae Holloway,Oakland,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,1,999.99,0.07,929.99,Santa Cruz Bikes,Genna Serrano,
351,2016-08-03,4,Cinda Rocha,Los Banos,CA,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2,2899.99,0.05,5509.98,Santa Cruz Bikes,Mireya Copeland,2016-08-04
351,2016-08-03,4,Cinda Rocha,Los Banos,CA,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2,549.99,0.1,989.98,Santa Cruz Bikes,Mireya Copeland,2016-08-04
351,2016-08-03,4,Cinda Rocha,Los Banos,CA,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,1,599.99,0.2,479.99,Santa Cruz Bikes,Mireya Copeland,2016-08-04
351,2016-08-03,4,Cinda Rocha,Los Banos,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2,269.99,0.07,502.18,Santa Cruz Bikes,Mireya Copeland,2016-08-04
352,2016-08-03,4,Emmitt Sanchez,New York,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,1,1680.99,0.2,1344.79,Baldwin Bikes,Venita Daniel,2016-08-06
352,2016-08-03,4,Emmitt Sanchez,New York,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.2,215.99,Baldwin Bikes,Venita Daniel,2016-08-06
353,2016-08-03,4,Phylicia Stout,Canandaigua,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2,749.99,0.2,1199.98,Baldwin Bikes,Venita Daniel,2016-08-06
354,2016-08-03,4,Jenine Crane,Fort Worth,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,1,269.99,0.2,215.99,Rowlett Bikes,Kali Vargas,2016-08-06
354,2016-08-03,4,Jenine Crane,Fort Worth,TX,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,1,449.0,0.05,426.55,Rowlett Bikes,Kali Vargas,2016-08-06
355,2016-08-03,4,Sebrina Gross,Garland,TX,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,1,599.99,0.1,539.99,Rowlett Bikes,Kali Vargas,2016-08-05
355,2016-08-03,4,Sebrina Gross,Garland,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2,269.99,0.07,502.18,Rowlett Bikes,Kali Vargas,2016-08-05
356,2016-08-04,4,Sheila Goodman,Uniondale,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2,299.99,0.05,569.98,Baldwin Bikes,Marcelene Boyer,2016-08-06
356,2016-08-04,4,Sheila Goodman,Uniondale,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,1,2899.99,0.05,2754.99,Baldwin Bikes,Marcelene Boyer,2016-08-06
356,2016-08-04,4,Sheila Goodman,Uniondale,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,1,269.99,0.05,256.49,Baldwin Bikes,Marcelene Boyer,2016-08-06
357,2016-08-05,3,Garry Espinoza,Forney,TX,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2,429.0,0.05,815.1,Rowlett Bikes,Kali Vargas,
357,2016-08-05,3,Garry Espinoza,Forney,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.07,502.18,Rowlett Bikes,Kali Vargas,
357,2016-08-05,3,Garry Espinoza,Forney,TX,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,1,549.99,0.07,511.49,Rowlett Bikes,Kali Vargas,
357,2016-08-05,3,Garry Espinoza,Forney,TX,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.05,2849.99,Rowlett Bikes,Kali Vargas,
358,2016-08-05,4,Larissa Hays,Elmont,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.1,485.98,Baldwin Bikes,Venita Daniel,2016-08-07
358,2016-08-05,4,Larissa Hays,Elmont,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2,469.99,0.07,874.18,Baldwin Bikes,Venita Daniel,2016-08-07
358,2016-08-05,4,Larissa Hays,Elmont,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2,1799.99,0.05,3419.98,Baldwin Bikes,Venita Daniel,2016-08-07
358,2016-08-05,4,Larissa Hays,Elmont,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2,449.0,0.1,808.2,Baldwin Bikes,Venita Daniel,2016-08-07
359,2016-08-07,4,Dorthea Walker,Port Washington,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2,529.99,0.07,985.78,Baldwin Bikes,Venita Daniel,2016-08-10
359,2016-08-07,4,Dorthea Walker,Port Washington,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,2,2999.99,0.07,5579.98,Baldwin Bikes,Venita Daniel,2016-08-10
359,2016-08-07,4,Dorthea Walker,Port Washington,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.2,6399.98,Baldwin Bikes,Venita Daniel,2016-08-10
360,2016-08-07,4,Clorinda Donovan,Jamestown,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,1,599.99,0.05,569.99,Baldwin Bikes,Marcelene Boyer,2016-08-10
360,2016-08-07,4,Clorinda Donovan,Jamestown,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.2,6399.98,Baldwin Bikes,Marcelene Boyer,2016-08-10
360,2016-08-07,4,Clorinda Donovan,Jamestown,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2,269.99,0.05,512.98,Baldwin Bikes,Marcelene Boyer,2016-08-10
360,2016-08-07,4,Clorinda Donovan,Jamestown,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,1,499.99,0.1,449.99,Baldwin Bikes,Marcelene Boyer,2016-08-10
361,2016-08-08,4,Demarcus Reese,Yorktown Heights,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2,549.99,0.05,1044.98,Baldwin Bikes,Marcelene Boyer,2016-08-11
361,2016-08-08,4,Demarcus Reese,Yorktown Heights,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2,469.99,0.1,845.98,Baldwin Bikes,Marcelene Boyer,2016-08-11
361,2016-08-08,4,Demarcus Reese,Yorktown Heights,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,1,1680.99,0.1,1512.89,Baldwin Bikes,Marcelene Boyer,2016-08-11
362,2016-08-09,4,Hedwig Paul,Apple Valley,CA,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,1,749.99,0.07,697.49,Santa Cruz Bikes,Mireya Copeland,2016-08-11
363,2016-08-11,4,Brain Skinner,Euless,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.1,485.98,Rowlett Bikes,Kali Vargas,2016-08-13
363,2016-08-11,4,Brain Skinner,Euless,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.07,251.09,Rowlett Bikes,Kali Vargas,2016-08-13
363,2016-08-11,4,Brain Skinner,Euless,TX,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,1,529.99,0.1,476.99,Rowlett Bikes,Kali Vargas,2016-08-13
363,2016-08-11,4,Brain Skinner,Euless,TX,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,1,599.99,0.2,479.99,Rowlett Bikes,Kali Vargas,2016-08-13
364,2016-08-12,4,Mariette Trevino,Utica,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2,499.99,0.05,949.98,Baldwin Bikes,Marcelene Boyer,2016-08-13
365,2016-08-13,4,Christel Cardenas,Long Beach,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2,549.99,0.07,1022.98,Baldwin Bikes,Marcelene Boyer,2016-08-15
366,2016-08-13,4,Arielle Levine,Garland,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,1,269.99,0.1,242.99,Rowlett Bikes,Layla Terrell,2016-08-14
366,2016-08-13,4,Arielle Levine,Garland,TX,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,1,2899.99,0.07,2696.99,Rowlett Bikes,Layla Terrell,2016-08-14
366,2016-08-13,4,Arielle Levine,Garland,TX,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2,599.99,0.2,959.98,Rowlett Bikes,Layla Terrell,2016-08-14
367,2016-08-14,4,Afton Juarez,Coram,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2,599.99,0.1,1079.98,Baldwin Bikes,Venita Daniel,2016-08-15
367,2016-08-14,4,Afton Juarez,Coram,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.05,256.49,Baldwin Bikes,Venita Daniel,2016-08-15
367,2016-08-14,4,Afton Juarez,Coram,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2,1549.0,0.05,2943.1,Baldwin Bikes,Venita Daniel,2016-08-15
368,2016-08-14,4,Amina Salazar,Canandaigua,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,1,1320.99,0.2,1056.79,Baldwin Bikes,Venita Daniel,2016-08-17
368,2016-08-14,4,Amina Salazar,Canandaigua,NY,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2,1549.0,0.2,2478.4,Baldwin Bikes,Venita Daniel,2016-08-17
368,2016-08-14,4,Amina Salazar,Canandaigua,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.1,485.98,Baldwin Bikes,Venita Daniel,2016-08-17
368,2016-08-14,4,Amina Salazar,Canandaigua,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,1,449.0,0.05,426.55,Baldwin Bikes,Venita Daniel,2016-08-17
369,2016-08-15,4,Garth Huff,Glendora,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2,1549.0,0.07,2881.14,Santa Cruz Bikes,Genna Serrano,2016-08-18
370,2016-08-15,4,Raymonde Garcia,Queensbury,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2,499.99,0.05,949.98,Baldwin Bikes,Venita Daniel,2016-08-18
370,2016-08-15,4,Raymonde Garcia,Queensbury,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2,2899.99,0.1,5219.98,Baldwin Bikes,Venita Daniel,2016-08-18
371,2016-08-15,4,Ashlie Parrish,Monsey,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.2,215.99,Baldwin Bikes,Venita Daniel,2016-08-18
371,2016-08-15,4,Ashlie Parrish,Monsey,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,1,549.99,0.2,439.99,Baldwin Bikes,Venita Daniel,2016-08-18
372,2016-08-16,4,Boyd Irwin,Hamburg,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,1,1680.99,0.05,1596.94,Baldwin Bikes,Marcelene Boyer,2016-08-18
372,2016-08-16,4,Boyd Irwin,Hamburg,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2,269.99,0.1,485.98,Baldwin Bikes,Marcelene Boyer,2016-08-18
372,2016-08-16,4,Boyd Irwin,Hamburg,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,1,1320.99,0.1,1188.89,Baldwin Bikes,Marcelene Boyer,2016-08-18
373,2016-08-16,4,Majorie Wyatt,South Ozone Park,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2,1799.99,0.05,3419.98,Baldwin Bikes,Venita Daniel,2016-08-17
373,2016-08-16,4,Majorie Wyatt,South Ozone Park,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,1,269.99,0.1,242.99,Baldwin Bikes,Venita Daniel,2016-08-17
373,2016-08-16,4,Majorie Wyatt,South Ozone Park,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2,449.0,0.2,718.4,Baldwin Bikes,Venita Daniel,2016-08-17
373,2016-08-16,4,Majorie Wyatt,South Ozone Park,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,1,549.99,0.1,494.99,Baldwin Bikes,Venita Daniel,2016-08-17
373,2016-08-16,4,Majorie Wyatt,South Ozone Park,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,1,269.99,0.1,242.99,Baldwin Bikes,Venita Daniel,2016-08-17
374,2016-08-17,4,Dante Grimes,Duarte,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,1,1549.0,0.1,1394.1,Santa Cruz Bikes,Mireya Copeland,2016-08-18
374,2016-08-17,4,Dante Grimes,Duarte,CA,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,1,3999.99,0.07,3719.99,Santa Cruz Bikes,Mireya Copeland,2016-08-18
375,2016-08-17,4,Christiane Bradford,Orchard Park,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.05,512.98,Baldwin Bikes,Venita Daniel,2016-08-20
375,2016-08-17,4,Christiane Bradford,Orchard Park,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2,749.99,0.05,1424.98,Baldwin Bikes,Venita Daniel,2016-08-20
375,2016-08-17,4,Christiane Bradford,Orchard Park,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2,2899.99,0.07,5393.98,Baldwin Bikes,Venita Daniel,2016-08-20
375,2016-08-17,4,Christiane Bradford,Orchard Park,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2,549.99,0.05,1044.98,Baldwin Bikes,Venita Daniel,2016-08-20
376,2016-08-17,4,Kristel Byrd,Hicksville,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2,749.99,0.07,1394.98,Baldwin Bikes,Marcelene Boyer,2016-08-18
376,2016-08-17,4,Kristel Byrd,Hicksville,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2,299.99,0.1,539.98,Baldwin Bikes,Marcelene Boyer,2016-08-18
377,2016-08-17,4,Thad Gilliam,Levittown,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.05,1709.99,Baldwin Bikes,Marcelene Boyer,2016-08-20
377,2016-08-17,4,Thad Gilliam,Levittown,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.07,251.09,Baldwin Bikes,Marcelene Boyer,2016-08-20
378,2016-08-17,4,Alec Peck,Victoria,TX,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2,599.99,0.05,1139.98,Rowlett Bikes,Layla Terrell,2016-08-20
379,2016-08-18,4,Hassan Nash,Hicksville,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.07,2789.99,Baldwin Bikes,Venita Daniel,2016-08-21
379,2016-08-18,4,Hassan Nash,Hicksville,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,1,599.99,0.2,479.99,Baldwin Bikes,Venita Daniel,2016-08-21
380,2016-08-19,4,Han Wade,Howard Beach,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,1,599.99,0.05,569.99,Baldwin Bikes,Venita Daniel,2016-08-21
380,2016-08-19,4,Han Wade,Howard Beach,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2,1680.99,0.05,3193.88,Baldwin Bikes,Venita Daniel,2016-08-21
381,2016-08-19,4,Vanessa West,New Rochelle,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.07,502.18,Baldwin Bikes,Venita Daniel,2016-08-21
382,2016-08-20,4,Clelia Workman,New Windsor,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.1,1619.99,Baldwin Bikes,Marcelene Boyer,2016-08-23
382,2016-08-20,4,Clelia Workman,New Windsor,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.1,2699.99,Baldwin Bikes,Marcelene Boyer,2016-08-23
382,2016-08-20,4,Clelia Workman,New Windsor,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,1,269.99,0.07,251.09,Baldwin Bikes,Marcelene Boyer,2016-08-23
383,2016-08-20,4,Aleta Mack,Bay Shore,NY,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,1,449.0,0.07,417.57,Baldwin Bikes,Venita Daniel,2016-08-22
383,2016-08-20,4,Aleta Mack,Bay Shore,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2,269.99,0.05,512.98,Baldwin Bikes,Venita Daniel,2016-08-22
383,2016-08-20,4,Aleta Mack,Bay Shore,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,1,269.99,0.1,242.99,Baldwin Bikes,Venita Daniel,2016-08-22
383,2016-08-20,4,Aleta Mack,Bay Shore,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.05,512.98,Baldwin Bikes,Venita Daniel,2016-08-22
383,2016-08-20,4,Aleta Mack,Bay Shore,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.1,242.99,Baldwin Bikes,Venita Daniel,2016-08-22
384,2016-08-20,4,Conception Slater,Bellmore,NY,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,1,599.99,0.1,539.99,Baldwin Bikes,Venita Daniel,2016-08-23
384,2016-08-20,4,Conception Slater,Bellmore,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2,269.99,0.2,431.98,Baldwin Bikes,Venita Daniel,2016-08-23
384,2016-08-20,4,Conception Slater,Bellmore,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.05,1709.99,Baldwin Bikes,Venita Daniel,2016-08-23
384,2016-08-20,4,Conception Slater,Bellmore,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,1,529.99,0.1,476.99,Baldwin Bikes,Venita Daniel,2016-08-23
384,2016-08-20,4,Conception Slater,Bellmore,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,1,2899.99,0.2,2319.99,Baldwin Bikes,Venita Daniel,2016-08-23
385,2016-08-20,4,Odette Moses,Newburgh,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,1,269.99,0.07,251.09,Baldwin Bikes,Venita Daniel,2016-08-22
385,2016-08-20,4,Odette Moses,Newburgh,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.2,6399.98,Baldwin Bikes,Venita Daniel,2016-08-22
385,2016-08-20,4,Odette Moses,Newburgh,NY,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2,599.99,0.05,1139.98,Baldwin Bikes,Venita Daniel,2016-08-22
386,2016-08-20,4,Christiana Gross,Orchard Park,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.2,1439.99,Baldwin Bikes,Marcelene Boyer,2016-08-23
386,2016-08-20,4,Christiana Gross,Orchard Park,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2,999.99,0.05,1899.98,Baldwin Bikes,Marcelene Boyer,2016-08-23
386,2016-08-20,4,Christiana Gross,Orchard Park,NY,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2,599.99,0.2,959.98,Baldwin Bikes,Marcelene Boyer,2016-08-23
387,2016-08-20,4,Jennette Wooten,Rowlett,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,1,449.0,0.2,359.2,Rowlett Bikes,Kali Vargas,2016-08-21
388,2016-08-21,4,Mirella Duffy,Longview,TX,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2,449.0,0.2,718.4,Rowlett Bikes,Kali Vargas,2016-08-23
388,2016-08-21,4,Mirella Duffy,Longview,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2,269.99,0.07,502.18,Rowlett Bikes,Kali Vargas,2016-08-23
388,2016-08-21,4,Mirella Duffy,Longview,TX,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,1,749.99,0.07,697.49,Rowlett Bikes,Kali Vargas,2016-08-23
388,2016-08-21,4,Mirella Duffy,Longview,TX,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,1,1680.99,0.1,1512.89,Rowlett Bikes,Kali Vargas,2016-08-23
389,2016-08-22,4,Saturnina Garner,Glendora,CA,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,1,749.99,0.07,697.49,Santa Cruz Bikes,Genna Serrano,2016-08-25
389,2016-08-22,4,Saturnina Garner,Glendora,CA,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2,529.99,0.07,985.78,Santa Cruz Bikes,Genna Serrano,2016-08-25
389,2016-08-22,4,Saturnina Garner,Glendora,CA,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2,1549.0,0.05,2943.1,Santa Cruz Bikes,Genna Serrano,2016-08-25
389,2016-08-22,4,Saturnina Garner,Glendora,CA,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,1,1320.99,0.05,1254.94,Santa Cruz Bikes,Genna Serrano,2016-08-25
389,2016-08-22,4,Saturnina Garner,Glendora,CA,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.2,2399.99,Santa Cruz Bikes,Genna Serrano,2016-08-25
390,2016-08-22,4,Shirely Stanley,El Paso,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,1,299.99,0.05,284.99,Rowlett Bikes,Layla Terrell,2016-08-25
390,2016-08-22,4,Shirely Stanley,El Paso,TX,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2,3999.99,0.07,7439.98,Rowlett Bikes,Layla Terrell,2016-08-25
390,2016-08-22,4,Shirely Stanley,El Paso,TX,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.05,2849.99,Rowlett Bikes,Layla Terrell,2016-08-25
391,2016-08-23,3,Elinore Aguilar,San Angelo,TX,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,1,1799.99,0.07,1673.99,Rowlett Bikes,Layla Terrell,
391,2016-08-23,3,Elinore Aguilar,San Angelo,TX,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2,1320.99,0.2,2113.58,Rowlett Bikes,Layla Terrell,
391,2016-08-23,3,Elinore Aguilar,San Angelo,TX,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2,549.99,0.07,1022.98,Rowlett Bikes,Layla Terrell,
392,2016-08-23,4,Carley Reynolds,South El Monte,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2,269.99,0.1,485.98,Santa Cruz Bikes,Genna Serrano,2016-08-24
392,2016-08-23,4,Carley Reynolds,South El Monte,CA,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2,999.99,0.05,1899.98,Santa Cruz Bikes,Genna Serrano,2016-08-24
393,2016-08-25,4,Alysha Powers,Forest Hills,NY,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2,469.99,0.2,751.98,Baldwin Bikes,Marcelene Boyer,2016-08-27
394,2016-08-26,4,Tammera Fischer,Oakland,CA,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,1,299.99,0.05,284.99,Santa Cruz Bikes,Genna Serrano,2016-08-29
394,2016-08-26,4,Tammera Fischer,Oakland,CA,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,1,599.99,0.2,479.99,Santa Cruz Bikes,Genna Serrano,2016-08-29
394,2016-08-26,4,Tammera Fischer,Oakland,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2,269.99,0.2,431.98,Santa Cruz Bikes,Genna Serrano,2016-08-29
395,2016-08-26,4,Hans Price,Port Chester,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.05,256.49,Baldwin Bikes,Marcelene Boyer,2016-08-29
396,2016-08-27,4,Timothy Byers,Ronkonkoma,NY,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,1,549.99,0.1,494.99,Baldwin Bikes,Marcelene Boyer,2016-08-29
396,2016-08-27,4,Timothy Byers,Ronkonkoma,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2,499.99,0.05,949.98,Baldwin Bikes,Marcelene Boyer,2016-08-29
396,2016-08-27,4,Timothy Byers,Ronkonkoma,NY,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,1,1320.99,0.2,1056.79,Baldwin Bikes,Marcelene Boyer,2016-08-29
397,2016-08-28,4,Son Warner,Rockville Centre,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,1,3999.99,0.05,3799.99,Baldwin Bikes,Venita Daniel,2016-08-29
398,2016-08-29,4,Chasidy Tran,Vista,CA,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2,1799.99,0.05,3419.98,Santa Cruz Bikes,Mireya Copeland,2016-09-01
398,2016-08-29,4,Chasidy Tran,Vista,CA,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2,449.0,0.05,853.1,Santa Cruz Bikes,Mireya Copeland,2016-09-01
398,2016-08-29,4,Chasidy Tran,Vista,CA,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,1,499.99,0.2,399.99,Santa Cruz Bikes,Mireya Copeland,2016-09-01
398,2016-08-29,4,Chasidy Tran,Vista,CA,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,1,429.0,0.05,407.55,Santa Cruz Bikes,Mireya Copeland,2016-09-01
399,2016-08-29,4,Lee Roman,Brentwood,NY,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,1,499.99,0.05,474.99,Baldwin Bikes,Venita Daniel,2016-09-01
399,2016-08-29,4,Lee Roman,Brentwood,NY,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2,1680.99,0.05,3193.88,Baldwin Bikes,Venita Daniel,2016-09-01
399,2016-08-29,4,Lee Roman,Brentwood,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,1,269.99,0.1,242.99,Baldwin Bikes,Venita Daniel,2016-09-01
400,2016-08-29,4,Alline Beasley,North Tonawanda,NY,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2,549.99,0.07,1022.98,Baldwin Bikes,Marcelene Boyer,2016-08-31
400,2016-08-29,4,Alline Beasley,North Tonawanda,NY,Trek Conduit+ - 2016,Trek,Electric Bikes,1,2999.99,0.2,2399.99,Baldwin Bikes,Marcelene Boyer,2016-08-31
